video_path,annotation_path,feature_path,frames,segments,labels,boundaries,video_id
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_G002_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_G002.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_G002_capture2.npy,3379,"[{'start_frame': 1, 'end_frame': 93, 'phase': 'G5', 'label': 4}, {'start_frame': 95, 'end_frame': 187, 'phase': 'G8', 'label': 7}, {'start_frame': 189, 'end_frame': 238, 'phase': 'G2', 'label': 1}, {'start_frame': 240, 'end_frame': 478, 'phase': 'G3', 'label': 2}, {'start_frame': 480, 'end_frame': 696, 'phase': 'G6', 'label': 5}, {'start_frame': 698, 'end_frame': 815, 'phase': 'G4', 'label': 3}, {'start_frame': 817, 'end_frame': 904, 'phase': 'G2', 'label': 1}, {'start_frame': 906, 'end_frame': 1286, 'phase': 'G3', 'label': 2}, {'start_frame': 1288, 'end_frame': 1463, 'phase': 'G6', 'label': 5}, {'start_frame': 1465, 'end_frame': 1581, 'phase': 'G4', 'label': 3}, {'start_frame': 1583, 'end_frame': 1626, 'phase': 'G2', 'label': 1}, {'start_frame': 1628, 'end_frame': 1888, 'phase': 'G3', 'label': 2}, {'start_frame': 1890, 'end_frame': 2028, 'phase': 'G6', 'label': 5}, {'start_frame': 2030, 'end_frame': 2184, 'phase': 'G4', 'label': 3}, {'start_frame': 2186, 'end_frame': 2231, 'phase': 'G2', 'label': 1}, {'start_frame': 2233, 'end_frame': 2461, 'phase': 'G3', 'label': 2}, {'start_frame': 2463, 'end_frame': 2669, 'phase': 'G8', 'label': 7}, {'start_frame': 2671, 'end_frame': 3009, 'phase': 'G3', 'label': 2}, {'start_frame': 3011, 'end_frame': 3158, 'phase': 'G6', 'label': 5}, {'start_frame': 3160, 'end_frame': 3378, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_G002_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_G002_capture2.npy,Suturing_G002_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_G003_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_G003.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_G003_capture1.npy,5160,"[{'start_frame': 1, 'end_frame': 405, 'phase': 'G8', 'label': 7}, {'start_frame': 407, 'end_frame': 482, 'phase': 'G2', 'label': 1}, {'start_frame': 484, 'end_frame': 688, 'phase': 'G3', 'label': 2}, {'start_frame': 690, 'end_frame': 936, 'phase': 'G6', 'label': 5}, {'start_frame': 938, 'end_frame': 1071, 'phase': 'G4', 'label': 3}, {'start_frame': 1073, 'end_frame': 1108, 'phase': 'G2', 'label': 1}, {'start_frame': 1110, 'end_frame': 1228, 'phase': 'G3', 'label': 2}, {'start_frame': 1230, 'end_frame': 1507, 'phase': 'G6', 'label': 5}, {'start_frame': 1509, 'end_frame': 1639, 'phase': 'G4', 'label': 3}, {'start_frame': 1641, 'end_frame': 1724, 'phase': 'G2', 'label': 1}, {'start_frame': 1726, 'end_frame': 1991, 'phase': 'G3', 'label': 2}, {'start_frame': 1993, 'end_frame': 2173, 'phase': 'G8', 'label': 7}, {'start_frame': 2175, 'end_frame': 2228, 'phase': 'G2', 'label': 1}, {'start_frame': 2230, 'end_frame': 2704, 'phase': 'G3', 'label': 2}, {'start_frame': 2706, 'end_frame': 2829, 'phase': 'G6', 'label': 5}, {'start_frame': 2831, 'end_frame': 3052, 'phase': 'G4', 'label': 3}, {'start_frame': 3054, 'end_frame': 3789, 'phase': 'G10', 'label': 9}, {'start_frame': 3791, 'end_frame': 3836, 'phase': 'G2', 'label': 1}, {'start_frame': 3838, 'end_frame': 4420, 'phase': 'G8', 'label': 7}, {'start_frame': 4422, 'end_frame': 4533, 'phase': 'G2', 'label': 1}, {'start_frame': 4535, 'end_frame': 4819, 'phase': 'G3', 'label': 2}, {'start_frame': 4821, 'end_frame': 4973, 'phase': 'G6', 'label': 5}, {'start_frame': 4975, 'end_frame': 5159, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_G003_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_G003_capture1.npy,Suturing_G003_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_G003_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_G003.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_G003_capture2.npy,5160,"[{'start_frame': 1, 'end_frame': 405, 'phase': 'G8', 'label': 7}, {'start_frame': 407, 'end_frame': 482, 'phase': 'G2', 'label': 1}, {'start_frame': 484, 'end_frame': 688, 'phase': 'G3', 'label': 2}, {'start_frame': 690, 'end_frame': 936, 'phase': 'G6', 'label': 5}, {'start_frame': 938, 'end_frame': 1071, 'phase': 'G4', 'label': 3}, {'start_frame': 1073, 'end_frame': 1108, 'phase': 'G2', 'label': 1}, {'start_frame': 1110, 'end_frame': 1228, 'phase': 'G3', 'label': 2}, {'start_frame': 1230, 'end_frame': 1507, 'phase': 'G6', 'label': 5}, {'start_frame': 1509, 'end_frame': 1639, 'phase': 'G4', 'label': 3}, {'start_frame': 1641, 'end_frame': 1724, 'phase': 'G2', 'label': 1}, {'start_frame': 1726, 'end_frame': 1991, 'phase': 'G3', 'label': 2}, {'start_frame': 1993, 'end_frame': 2173, 'phase': 'G8', 'label': 7}, {'start_frame': 2175, 'end_frame': 2228, 'phase': 'G2', 'label': 1}, {'start_frame': 2230, 'end_frame': 2704, 'phase': 'G3', 'label': 2}, {'start_frame': 2706, 'end_frame': 2829, 'phase': 'G6', 'label': 5}, {'start_frame': 2831, 'end_frame': 3052, 'phase': 'G4', 'label': 3}, {'start_frame': 3054, 'end_frame': 3789, 'phase': 'G10', 'label': 9}, {'start_frame': 3791, 'end_frame': 3836, 'phase': 'G2', 'label': 1}, {'start_frame': 3838, 'end_frame': 4420, 'phase': 'G8', 'label': 7}, {'start_frame': 4422, 'end_frame': 4533, 'phase': 'G2', 'label': 1}, {'start_frame': 4535, 'end_frame': 4819, 'phase': 'G3', 'label': 2}, {'start_frame': 4821, 'end_frame': 4973, 'phase': 'G6', 'label': 5}, {'start_frame': 4975, 'end_frame': 5159, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_G003_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_G003_capture2.npy,Suturing_G003_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_G004_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_G004.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_G004_capture1.npy,2620,"[{'start_frame': 1, 'end_frame': 20, 'phase': 'G5', 'label': 4}, {'start_frame': 22, 'end_frame': 415, 'phase': 'G8', 'label': 7}, {'start_frame': 417, 'end_frame': 476, 'phase': 'G2', 'label': 1}, {'start_frame': 478, 'end_frame': 664, 'phase': 'G3', 'label': 2}, {'start_frame': 666, 'end_frame': 828, 'phase': 'G6', 'label': 5}, {'start_frame': 830, 'end_frame': 966, 'phase': 'G4', 'label': 3}, {'start_frame': 968, 'end_frame': 1020, 'phase': 'G2', 'label': 1}, {'start_frame': 1022, 'end_frame': 1175, 'phase': 'G3', 'label': 2}, {'start_frame': 1177, 'end_frame': 1322, 'phase': 'G6', 'label': 5}, {'start_frame': 1324, 'end_frame': 1406, 'phase': 'G4', 'label': 3}, {'start_frame': 1408, 'end_frame': 1487, 'phase': 'G2', 'label': 1}, {'start_frame': 1489, 'end_frame': 1751, 'phase': 'G3', 'label': 2}, {'start_frame': 1753, 'end_frame': 1854, 'phase': 'G6', 'label': 5}, {'start_frame': 1856, 'end_frame': 2006, 'phase': 'G4', 'label': 3}, {'start_frame': 2008, 'end_frame': 2090, 'phase': 'G2', 'label': 1}, {'start_frame': 2092, 'end_frame': 2282, 'phase': 'G3', 'label': 2}, {'start_frame': 2284, 'end_frame': 2451, 'phase': 'G6', 'label': 5}, {'start_frame': 2453, 'end_frame': 2619, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_G004_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_G004_capture1.npy,Suturing_G004_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_G004_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_G004.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_G004_capture2.npy,2620,"[{'start_frame': 1, 'end_frame': 20, 'phase': 'G5', 'label': 4}, {'start_frame': 22, 'end_frame': 415, 'phase': 'G8', 'label': 7}, {'start_frame': 417, 'end_frame': 476, 'phase': 'G2', 'label': 1}, {'start_frame': 478, 'end_frame': 664, 'phase': 'G3', 'label': 2}, {'start_frame': 666, 'end_frame': 828, 'phase': 'G6', 'label': 5}, {'start_frame': 830, 'end_frame': 966, 'phase': 'G4', 'label': 3}, {'start_frame': 968, 'end_frame': 1020, 'phase': 'G2', 'label': 1}, {'start_frame': 1022, 'end_frame': 1175, 'phase': 'G3', 'label': 2}, {'start_frame': 1177, 'end_frame': 1322, 'phase': 'G6', 'label': 5}, {'start_frame': 1324, 'end_frame': 1406, 'phase': 'G4', 'label': 3}, {'start_frame': 1408, 'end_frame': 1487, 'phase': 'G2', 'label': 1}, {'start_frame': 1489, 'end_frame': 1751, 'phase': 'G3', 'label': 2}, {'start_frame': 1753, 'end_frame': 1854, 'phase': 'G6', 'label': 5}, {'start_frame': 1856, 'end_frame': 2006, 'phase': 'G4', 'label': 3}, {'start_frame': 2008, 'end_frame': 2090, 'phase': 'G2', 'label': 1}, {'start_frame': 2092, 'end_frame': 2282, 'phase': 'G3', 'label': 2}, {'start_frame': 2284, 'end_frame': 2451, 'phase': 'G6', 'label': 5}, {'start_frame': 2453, 'end_frame': 2619, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_G004_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_G004_capture2.npy,Suturing_G004_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_G005_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_G005.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_G005_capture1.npy,2454,"[{'start_frame': 1, 'end_frame': 98, 'phase': 'G5', 'label': 4}, {'start_frame': 100, 'end_frame': 201, 'phase': 'G8', 'label': 7}, {'start_frame': 203, 'end_frame': 247, 'phase': 'G2', 'label': 1}, {'start_frame': 249, 'end_frame': 444, 'phase': 'G3', 'label': 2}, {'start_frame': 446, 'end_frame': 609, 'phase': 'G6', 'label': 5}, {'start_frame': 611, 'end_frame': 725, 'phase': 'G4', 'label': 3}, {'start_frame': 727, 'end_frame': 804, 'phase': 'G2', 'label': 1}, {'start_frame': 806, 'end_frame': 932, 'phase': 'G3', 'label': 2}, {'start_frame': 934, 'end_frame': 1060, 'phase': 'G6', 'label': 5}, {'start_frame': 1062, 'end_frame': 1179, 'phase': 'G4', 'label': 3}, {'start_frame': 1181, 'end_frame': 1234, 'phase': 'G2', 'label': 1}, {'start_frame': 1236, 'end_frame': 1561, 'phase': 'G3', 'label': 2}, {'start_frame': 1563, 'end_frame': 1748, 'phase': 'G6', 'label': 5}, {'start_frame': 1750, 'end_frame': 1872, 'phase': 'G4', 'label': 3}, {'start_frame': 1874, 'end_frame': 1924, 'phase': 'G2', 'label': 1}, {'start_frame': 1926, 'end_frame': 2147, 'phase': 'G3', 'label': 2}, {'start_frame': 2149, 'end_frame': 2273, 'phase': 'G6', 'label': 5}, {'start_frame': 2275, 'end_frame': 2453, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_G005_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_G005_capture1.npy,Suturing_G005_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_G005_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_G005.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_G005_capture2.npy,2454,"[{'start_frame': 1, 'end_frame': 98, 'phase': 'G5', 'label': 4}, {'start_frame': 100, 'end_frame': 201, 'phase': 'G8', 'label': 7}, {'start_frame': 203, 'end_frame': 247, 'phase': 'G2', 'label': 1}, {'start_frame': 249, 'end_frame': 444, 'phase': 'G3', 'label': 2}, {'start_frame': 446, 'end_frame': 609, 'phase': 'G6', 'label': 5}, {'start_frame': 611, 'end_frame': 725, 'phase': 'G4', 'label': 3}, {'start_frame': 727, 'end_frame': 804, 'phase': 'G2', 'label': 1}, {'start_frame': 806, 'end_frame': 932, 'phase': 'G3', 'label': 2}, {'start_frame': 934, 'end_frame': 1060, 'phase': 'G6', 'label': 5}, {'start_frame': 1062, 'end_frame': 1179, 'phase': 'G4', 'label': 3}, {'start_frame': 1181, 'end_frame': 1234, 'phase': 'G2', 'label': 1}, {'start_frame': 1236, 'end_frame': 1561, 'phase': 'G3', 'label': 2}, {'start_frame': 1563, 'end_frame': 1748, 'phase': 'G6', 'label': 5}, {'start_frame': 1750, 'end_frame': 1872, 'phase': 'G4', 'label': 3}, {'start_frame': 1874, 'end_frame': 1924, 'phase': 'G2', 'label': 1}, {'start_frame': 1926, 'end_frame': 2147, 'phase': 'G3', 'label': 2}, {'start_frame': 2149, 'end_frame': 2273, 'phase': 'G6', 'label': 5}, {'start_frame': 2275, 'end_frame': 2453, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_G005_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_G005_capture2.npy,Suturing_G005_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_H001_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_H001.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_H001_capture1.npy,5363,"[{'start_frame': 90, 'end_frame': 164, 'phase': 'G1', 'label': 0}, {'start_frame': 166, 'end_frame': 316, 'phase': 'G5', 'label': 4}, {'start_frame': 318, 'end_frame': 551, 'phase': 'G8', 'label': 7}, {'start_frame': 553, 'end_frame': 709, 'phase': 'G2', 'label': 1}, {'start_frame': 711, 'end_frame': 1461, 'phase': 'G3', 'label': 2}, {'start_frame': 1463, 'end_frame': 1634, 'phase': 'G6', 'label': 5}, {'start_frame': 1636, 'end_frame': 1816, 'phase': 'G4', 'label': 3}, {'start_frame': 1818, 'end_frame': 2006, 'phase': 'G2', 'label': 1}, {'start_frame': 2008, 'end_frame': 2274, 'phase': 'G3', 'label': 2}, {'start_frame': 2276, 'end_frame': 2536, 'phase': 'G6', 'label': 5}, {'start_frame': 2538, 'end_frame': 2642, 'phase': 'G4', 'label': 3}, {'start_frame': 2644, 'end_frame': 2740, 'phase': 'G10', 'label': 9}, {'start_frame': 2742, 'end_frame': 2791, 'phase': 'G6', 'label': 5}, {'start_frame': 2793, 'end_frame': 2950, 'phase': 'G10', 'label': 9}, {'start_frame': 2952, 'end_frame': 2994, 'phase': 'G6', 'label': 5}, {'start_frame': 2996, 'end_frame': 3083, 'phase': 'G4', 'label': 3}, {'start_frame': 3085, 'end_frame': 3150, 'phase': 'G6', 'label': 5}, {'start_frame': 3152, 'end_frame': 3398, 'phase': 'G4', 'label': 3}, {'start_frame': 3400, 'end_frame': 3621, 'phase': 'G2', 'label': 1}, {'start_frame': 3623, 'end_frame': 3962, 'phase': 'G3', 'label': 2}, {'start_frame': 3964, 'end_frame': 4163, 'phase': 'G6', 'label': 5}, {'start_frame': 4165, 'end_frame': 4367, 'phase': 'G4', 'label': 3}, {'start_frame': 4369, 'end_frame': 4567, 'phase': 'G2', 'label': 1}, {'start_frame': 4569, 'end_frame': 4974, 'phase': 'G3', 'label': 2}, {'start_frame': 4976, 'end_frame': 5193, 'phase': 'G6', 'label': 5}, {'start_frame': 5195, 'end_frame': 5362, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_H001_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_H001_capture1.npy,Suturing_H001_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_H001_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_H001.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_H001_capture2.npy,5363,"[{'start_frame': 90, 'end_frame': 164, 'phase': 'G1', 'label': 0}, {'start_frame': 166, 'end_frame': 316, 'phase': 'G5', 'label': 4}, {'start_frame': 318, 'end_frame': 551, 'phase': 'G8', 'label': 7}, {'start_frame': 553, 'end_frame': 709, 'phase': 'G2', 'label': 1}, {'start_frame': 711, 'end_frame': 1461, 'phase': 'G3', 'label': 2}, {'start_frame': 1463, 'end_frame': 1634, 'phase': 'G6', 'label': 5}, {'start_frame': 1636, 'end_frame': 1816, 'phase': 'G4', 'label': 3}, {'start_frame': 1818, 'end_frame': 2006, 'phase': 'G2', 'label': 1}, {'start_frame': 2008, 'end_frame': 2274, 'phase': 'G3', 'label': 2}, {'start_frame': 2276, 'end_frame': 2536, 'phase': 'G6', 'label': 5}, {'start_frame': 2538, 'end_frame': 2642, 'phase': 'G4', 'label': 3}, {'start_frame': 2644, 'end_frame': 2740, 'phase': 'G10', 'label': 9}, {'start_frame': 2742, 'end_frame': 2791, 'phase': 'G6', 'label': 5}, {'start_frame': 2793, 'end_frame': 2950, 'phase': 'G10', 'label': 9}, {'start_frame': 2952, 'end_frame': 2994, 'phase': 'G6', 'label': 5}, {'start_frame': 2996, 'end_frame': 3083, 'phase': 'G4', 'label': 3}, {'start_frame': 3085, 'end_frame': 3150, 'phase': 'G6', 'label': 5}, {'start_frame': 3152, 'end_frame': 3398, 'phase': 'G4', 'label': 3}, {'start_frame': 3400, 'end_frame': 3621, 'phase': 'G2', 'label': 1}, {'start_frame': 3623, 'end_frame': 3962, 'phase': 'G3', 'label': 2}, {'start_frame': 3964, 'end_frame': 4163, 'phase': 'G6', 'label': 5}, {'start_frame': 4165, 'end_frame': 4367, 'phase': 'G4', 'label': 3}, {'start_frame': 4369, 'end_frame': 4567, 'phase': 'G2', 'label': 1}, {'start_frame': 4569, 'end_frame': 4974, 'phase': 'G3', 'label': 2}, {'start_frame': 4976, 'end_frame': 5193, 'phase': 'G6', 'label': 5}, {'start_frame': 5195, 'end_frame': 5362, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_H001_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_H001_capture2.npy,Suturing_H001_capture2
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_H003_capture1.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_H003.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_H003_capture1.npy,3320,"[{'start_frame': 1, 'end_frame': 89, 'phase': 'G1', 'label': 0}, {'start_frame': 91, 'end_frame': 244, 'phase': 'G5', 'label': 4}, {'start_frame': 246, 'end_frame': 433, 'phase': 'G8', 'label': 7}, {'start_frame': 435, 'end_frame': 551, 'phase': 'G2', 'label': 1}, {'start_frame': 553, 'end_frame': 907, 'phase': 'G3', 'label': 2}, {'start_frame': 909, 'end_frame': 1112, 'phase': 'G6', 'label': 5}, {'start_frame': 1114, 'end_frame': 1161, 'phase': 'G9', 'label': 8}, {'start_frame': 1163, 'end_frame': 1346, 'phase': 'G4', 'label': 3}, {'start_frame': 1348, 'end_frame': 1491, 'phase': 'G2', 'label': 1}, {'start_frame': 1493, 'end_frame': 1707, 'phase': 'G3', 'label': 2}, {'start_frame': 1709, 'end_frame': 1872, 'phase': 'G6', 'label': 5}, {'start_frame': 1874, 'end_frame': 1990, 'phase': 'G4', 'label': 3}, {'start_frame': 1992, 'end_frame': 2089, 'phase': 'G2', 'label': 1}, {'start_frame': 2091, 'end_frame': 2431, 'phase': 'G3', 'label': 2}, {'start_frame': 2433, 'end_frame': 2548, 'phase': 'G6', 'label': 5}, {'start_frame': 2550, 'end_frame': 2681, 'phase': 'G4', 'label': 3}, {'start_frame': 2683, 'end_frame': 2806, 'phase': 'G2', 'label': 1}, {'start_frame': 2808, 'end_frame': 3007, 'phase': 'G3', 'label': 2}, {'start_frame': 3009, 'end_frame': 3148, 'phase': 'G6', 'label': 5}, {'start_frame': 3150, 'end_frame': 3319, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_H003_capture1.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_H003_capture1.npy,Suturing_H003_capture1
/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/video/Suturing_H003_capture2.avi,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/transcriptions/Suturing_H003.txt,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/features/Suturing_H003_capture2.npy,3320,"[{'start_frame': 1, 'end_frame': 89, 'phase': 'G1', 'label': 0}, {'start_frame': 91, 'end_frame': 244, 'phase': 'G5', 'label': 4}, {'start_frame': 246, 'end_frame': 433, 'phase': 'G8', 'label': 7}, {'start_frame': 435, 'end_frame': 551, 'phase': 'G2', 'label': 1}, {'start_frame': 553, 'end_frame': 907, 'phase': 'G3', 'label': 2}, {'start_frame': 909, 'end_frame': 1112, 'phase': 'G6', 'label': 5}, {'start_frame': 1114, 'end_frame': 1161, 'phase': 'G9', 'label': 8}, {'start_frame': 1163, 'end_frame': 1346, 'phase': 'G4', 'label': 3}, {'start_frame': 1348, 'end_frame': 1491, 'phase': 'G2', 'label': 1}, {'start_frame': 1493, 'end_frame': 1707, 'phase': 'G3', 'label': 2}, {'start_frame': 1709, 'end_frame': 1872, 'phase': 'G6', 'label': 5}, {'start_frame': 1874, 'end_frame': 1990, 'phase': 'G4', 'label': 3}, {'start_frame': 1992, 'end_frame': 2089, 'phase': 'G2', 'label': 1}, {'start_frame': 2091, 'end_frame': 2431, 'phase': 'G3', 'label': 2}, {'start_frame': 2433, 'end_frame': 2548, 'phase': 'G6', 'label': 5}, {'start_frame': 2550, 'end_frame': 2681, 'phase': 'G4', 'label': 3}, {'start_frame': 2683, 'end_frame': 2806, 'phase': 'G2', 'label': 1}, {'start_frame': 2808, 'end_frame': 3007, 'phase': 'G3', 'label': 2}, {'start_frame': 3009, 'end_frame': 3148, 'phase': 'G6', 'label': 5}, {'start_frame': 3150, 'end_frame': 3319, 'phase': 'G11', 'label': 10}]",/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/labels/1_Suturing_H003_capture2.npy,/Users/khoedjarahman/Dropbox/Datasets/jigsaw/jigsaw/jigsaw_features/Suturing/boundaries/1_Suturing_H003_capture2.npy,Suturing_H003_capture2
